,tahun,bulan,jenis,kode_trayek,trayek,jumlah_penumpang,kategory_penumpang
1414,2021,11,Mikrotrans,JAK.02,Kampung Melayu - Duren Sawit,56746,sepi penumpang (Mikrotrans)
1415,2021,11,Mikrotrans,JAK.01,Tanjung Priok - Plumpang,71927,sepi penumpang (Mikrotrans)
1416,2021,11,BRT,9,Pinang Ranti - Pluit,805724,ramai penumpang (brt)
1417,2021,11,BRT,8,Lebak Bulus - Harmoni,512842,ramai penumpang (brt)
1418,2021,11,BRT,7,Kampung Rambutan - Kampung Melayu,420738,sedang penumpang (brt)
1419,2021,11,BRT,6,Ragunan - Dukuh Atas 2,435539,sedang penumpang (brt)
1420,2021,11,BRT,5,Kampung Melayu - Ancol,487576,ramai penumpang (brt)
1421,2021,11,BRT,4,Pulo Gadung 2 - Tosari,321515,sedang penumpang (brt)
1422,2021,11,BRT,3,Kalideres - Pasar Baru,527539,ramai penumpang (brt)
1423,2021,11,BRT,2,Pulo Gadung 1 - Harmoni,374586,sedang penumpang (brt)
1424,2021,11,BRT,13,Ciledug - Tendean,305567,sedang penumpang (brt)
1425,2021,11,BRT,12,Penjaringan - Sunter Bouleverd Barat,163317,sepi penumpang (brt)
1426,2021,11,BRT,11,Pulo Gebang - Kampung Melayu,148930,sepi penumpang (brt)
1427,2021,11,BRT,10,Tanjung Priok - PGC 2,421487,sedang penumpang (brt)
1428,2021,11,BRT,1,Blok M - Kota,1073929,ramai penumpang (brt)
1429,2021,11,Angkutan Umum Integrasi,9H,Cipedak - Blok M,20159,sepi penumpang (Angkutan Umum Integrasi)
1430,2021,11,Angkutan Umum Integrasi,9E,Kebayoran Lama - Jelambar,22996,sepi penumpang (Angkutan Umum Integrasi)
1431,2021,11,Angkutan Umum Integrasi,9D,Pasar Minggu - Tanah Abang,87210,sepi penumpang (Angkutan Umum Integrasi)
1432,2021,11,Angkutan Umum Integrasi,8K,Batu Sari-Tanah Abang,9463,sepi penumpang (Angkutan Umum Integrasi)
1433,2021,11,Angkutan Umum Integrasi,8E,Bintaro - Blok M,19613,sepi penumpang (Angkutan Umum Integrasi)
1434,2021,11,Angkutan Umum Integrasi,8D,Joglo - Blok M,27154,sepi penumpang (Angkutan Umum Integrasi)
1435,2021,11,Angkutan Umum Integrasi,8C,Kebayoran Lama - Tanah Abang,0,sepi penumpang (Angkutan Umum Integrasi)
1436,2021,11,Angkutan Umum Integrasi,7P,Pondok Kelapa - BKN,32337,sepi penumpang (Angkutan Umum Integrasi)
1437,2021,11,Angkutan Umum Integrasi,7D,Pancoran - TMII,27221,sepi penumpang (Angkutan Umum Integrasi)
1438,2021,11,Angkutan Umum Integrasi,7B,Kampung Rambutan - Blok M,87269,sepi penumpang (Angkutan Umum Integrasi)
1439,2021,11,Angkutan Umum Integrasi,7A,Kampung Rambutan - Lebak Bulus,88324,sepi penumpang (Angkutan Umum Integrasi)
1440,2021,11,Angkutan Umum Integrasi,6R,Ragunan - Stasin MRT Fatmawati,0,sepi penumpang (Angkutan Umum Integrasi)
1441,2021,11,Angkutan Umum Integrasi,6Q,Dukuh Atas - Casablanca via Epicentrum Raya,608,sepi penumpang (Angkutan Umum Integrasi)
1442,2021,11,Angkutan Umum Integrasi,6N,Ragunan - Blok M via Kemang,31447,sepi penumpang (Angkutan Umum Integrasi)
1443,2021,11,Angkutan Umum Integrasi,6M,Stasiun Manggarai - Blok  M,24756,sepi penumpang (Angkutan Umum Integrasi)
1444,2021,11,Angkutan Umum Integrasi,6H,Senen - Lebak Bulus,24583,sepi penumpang (Angkutan Umum Integrasi)
1445,2021,11,Angkutan Umum Integrasi,6C,Stasin Tebet - Karet via Patra Kuningan,118725,sepi penumpang (Angkutan Umum Integrasi)
1446,2021,11,Angkutan Umum Integrasi,5M,Kampung Melayu - Tanah Abang via Cikini,95933,sepi penumpang (Angkutan Umum Integrasi)
1447,2021,11,Angkutan Umum Integrasi,5F,Kampung Melayu - Tanah Abang,18105,sepi penumpang (Angkutan Umum Integrasi)
1448,2021,11,Angkutan Umum Integrasi,5B,Stasiun Tebet - Bidara Cina,8999,sepi penumpang (Angkutan Umum Integrasi)
1449,2021,11,Angkutan Umum Integrasi,4F,Pinang Ranti - Pulo Gadung,43945,sepi penumpang (Angkutan Umum Integrasi)
1450,2021,11,Angkutan Umum Integrasi,4B,Stasiun Manggarai - UI,46314,sepi penumpang (Angkutan Umum Integrasi)
1451,2021,11,Angkutan Umum Integrasi,3E,Sentraland Cengkareng - Puri Kembangan,901,sepi penumpang (Angkutan Umum Integrasi)
1452,2021,11,Angkutan Umum Integrasi,3E,Sentraland Cengkareng - Puri Kembangan,27894,sepi penumpang (Angkutan Umum Integrasi)
1453,2021,11,Angkutan Umum Integrasi,2Q,Gondangdia - Balai Kota,11567,sepi penumpang (Angkutan Umum Integrasi)
1454,2021,11,Angkutan Umum Integrasi,2P,Gondangdia - Senen,4653,sepi penumpang (Angkutan Umum Integrasi)
1455,2021,11,Angkutan Umum Integrasi,1R,Senen - Tanah Abang,8995,sepi penumpang (Angkutan Umum Integrasi)
1456,2021,11,Angkutan Umum Integrasi,1Q,Rempoa - Blok M,29556,sepi penumpang (Angkutan Umum Integrasi)
1457,2021,11,Angkutan Umum Integrasi,1P,Senen - Bundaran Senayan,13565,sepi penumpang (Angkutan Umum Integrasi)
1458,2021,11,Angkutan Umum Integrasi,1N,Tanah Abang - Blok M,14060,sepi penumpang (Angkutan Umum Integrasi)
1459,2021,11,Angkutan Umum Integrasi,1M,Meruya - Blok M,22326,sepi penumpang (Angkutan Umum Integrasi)
1460,2021,11,Angkutan Umum Integrasi,1H,Tanah Abang - Stasiun Gondangdia,50329,sepi penumpang (Angkutan Umum Integrasi)
1461,2021,11,Angkutan Umum Integrasi,1F,Stasiun Palmerah - Bundaran Senayan,0,sepi penumpang (Angkutan Umum Integrasi)
1462,2021,11,Angkutan Umum Integrasi,1E,Pondok  Labu - Blok M,78905,sepi penumpang (Angkutan Umum Integrasi)
1463,2021,11,Angkutan Umum Integrasi,1C,Pesanggrahan - Blok M,16241,sepi penumpang (Angkutan Umum Integrasi)
1464,2021,11,Angkutan Umum Integrasi,1B,Stasiun Palmerah - Tosari,40391,sepi penumpang (Angkutan Umum Integrasi)
1465,2021,11,Angkutan Umum Integrasi,1A,Pantai Maju - Balai Kota,82972,sepi penumpang (Angkutan Umum Integrasi)
1466,2021,11,Angkutan Umum Integrasi,12A,Pelabuhan Kaliadem - Kota,1463,sepi penumpang (Angkutan Umum Integrasi)
1467,2021,11,Angkutan Umum Integrasi,12B,Pluit - Senen,10187,sepi penumpang (Angkutan Umum Integrasi)
1468,2021,11,Angkutan Umum Integrasi,11Q,Kampung Melayu - Pulo Gebang via BKT,11353,sepi penumpang (Angkutan Umum Integrasi)
1469,2021,11,Angkutan Umum Integrasi,11D,Pulo Gebang - Pulo Gadung 2 via PIK,59155,sepi penumpang (Angkutan Umum Integrasi)
1470,2021,11,Angkutan Umum Integrasi,10K,Tanjung Priok - Senen via Taman  BMW,34498,sepi penumpang (Angkutan Umum Integrasi)
1471,2021,11,Angkutan Umum Integrasi,GR4,Taman Kota Intan - Museum Bahari,4,sepi penumpang (Angkutan Umum Integrasi)
1472,2021,11,Angkutan Umum Integrasi,GR5,Kota Tua Explorer,3,sepi penumpang (Angkutan Umum Integrasi)
